a1,Lg2,Fmax_BIC,m1,a61,L1,Fmax_PEC,I1,l0,ls,L2,Lg1,m2,I2,Fmax_DEL,Fmax_BRA,Fmax_TRI_long,Fmax_TRI_lat,tau_act,D1,D2,tau1,tau2,endpoint_dev_cm,energy_sum_a2
0.03567984063793779,0.16895679218815474,829.7134224865374,1.9772932478008434,0.024762597129863555,0.2431750488044104,635.7641122463634,0.010950666665371742,0.10314137138853063,0.10149084653259324,0.2677407899212107,0.130857762761691,1.3015002524060066,0.017881197657828668,1076.1118463726623,893.0026004492561,721.9095085090465,651.9436057306382,0.015021531469626153,0.5481732880074973,0.2992353169272437,24.523687834554856,7.582186305942485,2.7919488448932595,0.6235639504578949
0.03165509781602234,0.178825890783466,821.9998823028773,1.642335774461386,0.025910563330939645,0.25210405005767544,744.0119351810677,0.011824466632204657,0.10637497191142505,0.09840998983256558,0.2663825664770086,0.13309465224223477,1.4572499709688558,0.016206343979023225,1150.151199538493,1065.2122562820666,822.4985220523846,600.1594582734463,0.014699390019088043,0.512642302627702,0.2977546520255056,22.23934281724053,8.206388962923235,1.9000057346535026,0.4985437276021828
0.03592230403067336,0.16631551091322938,717.0151093314918,1.8394121145182196,0.02526537463028035,0.2803635598963977,709.8741214096333,0.011248214031259503,0.10986778887281383,0.09335018462177606,0.24238846559735724,0.14362425794429642,1.5118246957959354,0.01929770350845623,1095.5225649675976,939.0404779125981,856.0594169434567,646.8485917914282,0.014621304321668626,0.5271604308425197,0.2900701556705925,23.51481081115964,5.938250325819349,2.0434517800567082,0.5339704261886611
0.03477507541379783,0.18096229159814722,755.5709661966488,1.958571591193746,0.022507502281958514,0.29490073652707355,661.5060640947728,0.012253749421460014,0.09503220570722526,0.10990657093880556,0.2454806501916695,0.1398811282848555,1.3776686731752257,0.018122462422974134,1057.4115803771954,1016.5676552618241,866.2702078929665,660.9141444172689,0.014931138016802565,0.5035245466264804,0.2987295399684937,22.583255199758266,6.68257451033174,2.8824610985187653,0.5554585644096497
0.032474518830533566,0.1641161983476711,824.2083059766726,1.9781913961864785,0.02644023704595446,0.2569437731919116,681.9588910036496,0.011766826873040707,0.1061948050715395,0.10266265780270249,0.265294180877663,0.13398984212380738,1.3540168171251938,0.018291645281456364,1137.4443788582398,949.5218946554013,747.4948086333043,632.931217025976,0.014468249497528321,0.5180281771104943,0.30041469876625626,22.56227819918307,7.8035680847639375,1.4088768918172332,0.565132137422526
0.033857088658303613,0.1796129614415339,801.5760017382847,1.6894821347835736,0.024728761304369292,0.29093718560407367,704.7279874252636,0.012854979372151219,0.09609106911147271,0.09976608536656432,0.28578744206169115,0.139164371784889,1.5648754543959031,0.018630443686590045,1170.4698577457511,987.3465189711532,846.9505781048771,670.8442282733724,0.014260825048727789,0.5071190488469429,0.31198084180265984,23.671970937266646,7.065141262404142,3.3216831713824035,0.5721287644077442
0.03430797433739407,0.15418663274446104,854.0520355738403,1.8177870901291435,0.02294382698601814,0.25437484136856964,758.7717991894549,0.012020955851429467,0.10600462289920135,0.09294687229529984,0.24846346889942336,0.13183501779963575,1.3850490372381503,0.017378607195202123,1239.1168408563992,1010.7102614667883,809.5400156205176,654.6607000059678,0.015107219925332682,0.5128512234910153,0.2886122956520703,26.514543163024406,8.086819350175931,1.9422593341053531,0.5973840057535013
0.03522825780051063,0.1786127521388997,806.2515371614559,1.7431149394591632,0.023059853955361344,0.2845227585349981,644.7905545550543,0.012969749988402772,0.10825211364541978,0.0992769309684868,0.28458069222987786,0.12201820611848677,1.5103518119374817,0.018795151574789178,1157.898788854167,904.105442306165,780.0586262521067,566.873472377374,0.014900819657314233,0.5187274625743101,0.3131800666355293,24.72603670138048,7.477927592567325,2.8550323044859502,0.6521206585627285
0.035578646111509585,0.173015480840573,840.3896672845319,1.8244510503421505,0.025128128209579097,0.2724643021905655,708.574768781791,0.011609115576280322,0.09138484388690919,0.10418189937073863,0.2816117674742087,0.12665475272829954,1.5398752825711641,0.016394219739494398,1217.8829356777737,1055.102857996013,779.3091500722737,590.7296361399124,0.01467492674190106,0.4937862189912188,0.28589998468189426,26.446109872286247,8.604359701305176,2.1751810927959285,0.5966452988406161
0.0324233422464588,0.16047626708310198,735.6606344485554,1.7432971217754354,0.026651380862224672,0.2597147628381131,685.1704265954517,0.013165797424450688,0.10622375898966105,0.09786055883328473,0.27072929165392573,0.12491725903027799,1.3994503373878628,0.019547722657941368,1093.4335085324606,939.7501103537896,726.3157532148444,629.0432852463663,0.014580184255234104,0.4503861770328144,0.31585544339268135,21.227024000180915,6.875403992934908,1.4862832935590011,0.5350589763280001
0.03839465264141061,0.16707862607928797,793.4590090557864,1.6467395275052734,0.02676670558420922,0.2670035684279068,645.0450549299549,0.012527936169779555,0.09512173599170425,0.09265579479735292,0.27965943253907816,0.13833847649347106,1.3076499071425172,0.0166769066762418,1077.564271471735,982.1880959505194,733.1745133959263,574.9897255578346,0.014441835846303885,0.542464875255774,0.3142518224057611,25.963941919517904,7.990538400276435,1.98864750502647,0.5813533969966967
